Address
1814 S Paulina St 
1834 N Lawndale Ave 
1919 W Cullerton St 
2001 W Pierce Ave 
2141 S Tan Ct 
2141 S Tan Ct 
2325 S California Ave 
2325 S California Ave 
2414 S Albany Ave 
2414 S Albany Ave 
2507 N Greenview Ave 
2510 W Cortez St 
2610 N Francisco Ave 
2625 N Orchard St 
2653 W Ogden Ave 
2653 W Ogden Ave 
2700 S Western Ave 
2700 S Western Ave 
2801 S Ridgeway Ave 
3039 E 91st St 
3255 W Altgeld St 
3401 W Ainslie St 
3449 W Arthington St 
3449 W Arthington St 
3763 S Wabash Ave 
3858 S Cottage Grove Ave 
4025 S Drexel St 
4300 N California Ave 
4301 S Cottage Grove Ave 
4340 S Lamon Ave 
4520 N Beacon St 
4644 S Dearborn St 
4701 N Winthrop Ave 
4747 S Marshfield St 
4754 N Leavitt St 
4800 S Paulina St 
4835 N Sheridan Rd 
4910 S Dr. Martin Luther King Dr 
50 W 71st St 
500 E 67th St 
5010 W Chicago Ave 
5120 N Broadway Ave 
5423 W Diversey 
600 N Leavitt St 
615 W Wellington Ave 
6330 S Stony Island Ave 
6456 S Evans Ave 
744 N Monticello Ave 
7601 S Phillips Ave 
1 N Ogden Ave 
1 N Ogden Ave 
10 S Kedzie Ave 
10 S Kedzie Ave 
1001 W Roosevelt Rd 
1001 W Roosevelt Rd 
1100 S May St 
1100 S May St 
1120 N Lamon Ave 
1124 W Ainslie St 
11410 S Edbrooke Ave 
11410 S Edbrooke Ave 
1312 S Racine Ave 
1312 S Racine Ave 
1354 W 61st St 
1449 S Keeler Ave 
1449 S Keeler Ave 
1539 S Springfield Ave 
1539 S Springfield Ave 
1633 N Hamlin Ave 
1653 W 43rd St 
1701 W Superior St 
1814 S Paulina St 
1814 S Paulina St 
1834 N Lawndale Ave 
2001 W Pierce Ave 
2141 S Tan Ct 
2141 S Tan Ct 
2424 W Touhy Ave 
2434 S Kildare Ave 
2434 S Kildare Ave 
2507 N Greenview Ave 
2610 W 25th Pl 
2610 W 25th Pl 
2653 W Ogden Ave 
2653 W Ogden Ave 
2700 S Western Ave 
2700 S Western Ave 
2820 N Leavitt St 
2905 N Leavitt St 
2974 N Clybourn Ave 
3039 E 91st St 
3215 W 63rd St 
3401 W Ainslie St 
3449 W Arthington St 
3449 W Arthington St 
3601 S Rhodes St 
37 W 47th St 
3801 S Wabash Ave 
3901 S State St 
4255 W Division St 
4300 N California Ave 
4301 S Cottage Grove Ave 
4301 S Wabash Ave 
4314 S Cottage Grove Ave 
4410 S Laporte Ave 
4520 N Beacon St 
4647 W Washington Blvd 
4650 W Madison St 
4701 N Winthrop Ave 
4754 N Leavitt St 
500 E 67th St 
500 S Central Ave 
532 W 95th St 
5332 S Western Ave 
5401 S Wentworth Ave 
5423 W Diversey 
5900 W Iowa St 
600 N Leavitt St 
615 W Wellington Ave 
6225 S Wabash Ave 
6330 S Stony Island Ave 
6800 S Wentworth Ave 
6921 S Stony Island Ave 
7 N Homan Ave 
7059 N Greenview Ave 
707 E 37th St 
7222 S Exchange Ave 
744 N Monticello Ave 
7510 N Ashland Ave 
7939 S Western Ave 
8316 S Ellis Ave 
8358 S Stony Island Ave 
850 W Eastwood Ave 
9129 S Burley Ave 
941 E 132nd Pl 
941 E 132nd Pl 
9501 S Dr. Martin Luther King Dr 
111 S. Throop 
1212 S. Plymouth 
1212 S. Plymouth 
1420 W. Grace 
1630 W. Barry 
1650 W. Cornelia 
2625 N. Orchard 
2851 N. Seminary 
3252 N. Broadway 
3500 N. Hoyne 
3815 N. Kedvale 
4140 N. Marine Dr. 
4332 N. Paulina St. 
4540 N. Campbell 
5631 S Kimbark 
"2708 East Lincoln Street, Bloomington"
2020 West Roosevelt Road
1343 North California Avenue
1248 West 69th Street Chicago
8765 West Higgins Road Suite 450
1840 Asbury Avenue Evanston
"1416 Lake Street,
Evanston"
210 North Thorncrest Drive Creve Coeur
125 South Wacker Drive 14th Floor
"155 North 3rd Street
Suite 300
DeKalb"
3215 West 162nd Street Markham
"489-27th Street, East Moline"
330 West Michigan Avenue Jacksonville
7946 South Ashland
"1300 Pearl Street
Belvidere"
"541 East North Street
P.O. Box 172
Geneseo"
"1850 Green Bay Road
Highland Park"
"142 East 154th Street
Harvey"
"520 North Halsted Street Suite 412
Chicago"
"1800 West¬†1st Street
¬†P.O. Box 410
Mlian"
"2226 Mt. Vernon Road
P.O. Box 362
Fairfield"
212 South Francisco Street
2974 North Clybourn Avenue
425 North Prairie Avenue Macomb
"1755 Howard Street
DesPlaines"
1400 West Augusta Blvd.
"1139 Randolph Steet
Oak Park"
"P.O. Box 1128
Lake Villa"
"33 West Monroe Street, Suite 2400"
200 North Elm Street Paxton
"333 North LaGrange¬†
LaGrange Park"
2323 South 6th Street Rockford
"4800-60th Street
Moline"
2145 North Halsted Street
405 Chicago Street Streator
465 East 170th Street South Holland
"425 Laurel Avenue
Highland Park"
"220 East Chicago Street
Elgin"
1086 East Court Street Kankakee
"5044 S. Wabash Ave
"
"4859 S. Wabash Ave.
2nd floor
"
"4301 S. Cottage Grove
"
"1800 N Humboldt Blvd
"
"3059 W. Augusta
"
"4222 South Archer
"
"23485 Western Ave
Park Forest, IL  60466
"
"14424 Wentworth Ave
Riverdale, IL  60827
"
"
1349 N. California Ave
"
"1335 N. California Ave
"
"2222 N. Kedzie Ave
"
"1343 N. California Ave
"
"3320 W. Evergreen Ave
"
"1701 W. 63rd St.
"
"2516 W. Division
"
"3053 S. Normal Ave.
"
"514 W. 31st St.
"
"5244 N. Lakewood St.
"
3858 S COTTAGE GROVE 
7 E 119TH ST 
4314 S COTTAGE GROVE 
5954 S ALBANY 
12803 S HALSTED 
7956 S WESTERN 
11439 S MICHIGAN AVE 
7146 S ASHLAND 
7222 S EXCHANGE 
4301 S WABASH 
11410 S EDBROOKE 
10530 S OGLESBY 
7939 S WESTERN 
11025 S HALSTED AVE 
1300 E 75TH ST 
3401 W AINSLIE 
5121 N KIMBALL 
50 W 71ST ST 
1512 S PULASKI 
1912 W 103RD ST 
7500 S PULASKI RD 
710 W 65TH BUILDING Z 
1900 W VAN BUREN 
10001 S WOODLAWN 
1145 W WILSON AVE 
2929 W 19TH ST 
3701 W OGDEN 
2020 W ROOSEVELT RD 
6447 S KNOX AVE 
2124 N CENTRAL PARK AVE 
2701 W 18TH ST 
8055 S WOOD 
2252 S CENTRAL PARK AVE 
4250 W 81ST ST 
6954 S FAIRFIELD 
7312 S SAINT LAWRENCE AVE 
4546 W 67TH ST 
2318 S HOYNE 
4500 S SAWYER AVE 
3443 W 71ST 
1012 N KEDVALE ST 
5418 W JACKSON ST 
7973 S KOLIN AVE 
935 N MENARD 
4958 S RACINE AVE 
2826 W 40TH PL 
3826 W 85TH STREET 
5916 W SUPERIOR 
4748 S TRIPP 
5921 W RICE 
604 E 88TH ST 
8050 S HONORE 
3001 W 59TH ST 
5332 S WESTERN 
1449 S KEELER 
2414 S ALBANY 
4800 S PAULINA 
941 E 132ND ST 
4301 S COTTAGE GROVE 
3901 S STATE 
5467 S UNIVERSITY AVE 
2629 S LAWNDALE 
5725 W CHICAGO AVE 
1248 W 69TH ST 
3356 S ASHLAND 
1400 W GARFIELD BLVD 
3007 W DIVERSEY 
6969 N RAVENSWOOD 
1814 S PAULINA 
4843 W NORTH AVE 
8625 S COTTAGE GROVE 
4235 S KEDZIE AVE 
1636 N KIMBALL AVE 
7428 N ROGERS AVE 
3711 W 55TH ST 
7012 W NORTH AVE 
744 N MONTICELLO 
6921 N RIDGE 
1653 W 43RD ST 
3250 W IRVING PARK RD 
1633 N HAMLIN 
1705 E 87TH ST 
1 E 113THK ST 
630 E 131ST ST 
7007 S LOOMIS 
4707 W MARQUETTE 
7650 S WOLCOTT AVE 
25 W 47TH ST 
3151 W WALNUT 
3033 W ARTHINGTON 
7050 S MAY 
7736 S BURNHAM 
12607 S UNION 
932 N CENTRAL 
5356 S KING DR 
1234 N MONTICELLO 
2345 S MILLARD 
5516 S MAPPLEWOOD AVE 
2908 W WASHINGTON BLVD 
2745 W ROOSEVELT 
2021 N POINT ST 
2450 W RICE 
2300 W 64TH ST 
30 EAST 61ST STREET 
1624 W 19TH STREET 
2510 S KILDARE AVE 
32 EAST 115TH STREET 
5024 S WOLCOTT AVE 
3014 W 39TH PLACE 
7240 S WABASH AVE 
139 S PARKSIDE AVE 
2306 WEST MAYPOLE 
2651 WEST WASHINGTON 
535 EAST 35TH STREET 
6311 SOUTH CALUMET 
3615 WEST 16TH 
3400 W 65TH PL 
4815 S KARLOV AVE 
243 NORTH PARKSIDE 
1865 WEST MONTVALE 
2332 S WESTERN AVE 
6145 SOUTH INGLESIDE 
4214 S ST LAWRENCE 
5300 S HERMITAGE 
2010 N CENTRAL PARK 
1631 W JONQUIL TERRACE 
3740 W 31ST ST 
4257 W ADAMS 
5120 N WINTHROP 
4436 S UNION 
8524 S GREEN 
7141 S MORGAN ST 
11411 S EGGLESTON 
4747 S BISHOP ST 
1018 N LARAMIE 
1326 S AVERS 
2131 W MONROE 
11710 S MORGAN 
644 W 71ST STREET 
955 W GARFIELD 
226 W 104TH ST 
3849 W 69TH PLACE 
1119 N CLEVELAND 
1504 S ALBANY 
7414 NORTH WOLCOTT 
1746 S MILLER 
6450 S LOWE 
10414 S STATE 
2714 W AUGUSTA BLVD 
138 W 109TH ST 
3500 W DOUGLAS BLVD 
3221 N SACRAMENTO 
2620 S LAWNDALE AVE 
2103 N LAMON AV 
7433 S DORCHESTER 
4216 W 19TH ST 
512 S LAVERGNE 
249 E 39TH ST 
3527 S WALLACE 
2712 S SAWYER AVE 
4846 N SHERIDAN 
1419 E 89TH ST 
6901 S FAIRFIELD AVE 
4820 W WALTON 
4728 N WOLCOTT AV 
3651 W SCHUBERT AVE 
8407 S KERFOOT 
431 N TROY 
55 W CERMAK 
4837 W ERIE ST 
1707 W MORSE 
6006 S PEORIA ST 
2121 N KEELER AVE 
6940 S MERRILL 
6550 S SEELEY 
1444 W AUGUSTA BLVD 
3826 W 58TH ST 
1616 S AVERS 
1241 W 19TH STREET 
1040 N KEELER AVENUE 
2301 W 21ST STREET 
1420 W 17TH STREET 
834 E 50TH STREET 
1010 E 72ND STREET 
4225 S LAKE PARK AVE 
7831 S PRAIRIE AVE 
8716 S WALLACE STREET 
646 N LAWNDALE 
5534 S SAINT LOUIS AVE 
2850 W 24 TH BLVD 
4600 S HERMITAGE AVE 
6020 S LANGLEY 
245 W 57TH ST 
4250 S ROCKWELL ST 
11725 S PERRY AVE 
214 N LAVERGNE 
7424 S MORGAN ST 
4525 N KENMORE 
4420 N BEACON ST 
3444 W WABANSIA 
7350 S EVANS 
3625 S HOYNE 
8914 S BUFFALO AVE 
410 N MONTICELLO 
1900 W 23RD ST 
2710 S DEARBORN 
6657 S KIMBARK AVE 
4414 S EVANS 
1839 N RICHMOND 
1434 N PARKSIDE 
2728 S KOSTNER AVE 
724 W 116TH PL 
8609 S INGLESIDE 
4025 S DREXEL BLVD 
124 E 113 ST 
854 E 79TH ST 
338 E 103RD ST 
228 E 61ST ST 
8128 S KING DR 
3415 W 13TH PL 
3222 W DIVISION 
4800 S LAKE PARK AVE 
975 E 132ND ST 
7946 S ASHLAND AVE 
844 W 32ND ST 
301 E 79TH ST 
7453 S VINCENNES 
1139 W 79TH ST 
1501 N HARDING 
6535 S KEDZIE AVE 
3418 W 79TH ST 
3460 W 79TH ST 
3430 W ROOSEVELT RD 
5242 W NORTH AVE 
7601 S PHILLIPS 
461 E 111TH ST 
3012 16 E 92ND ST 
2141 S TAN COURT 
2507 N GREENVIEW 
3255 W ALTGELD 
7059 N GREENVIEW 
4701 N WINTHROP 
1738 W MARQUETTE ST 
10612 S WENTWORTH 
8601 S STATE 
5010 W CHICAGO AVE 
234 E 114TH ST 
5701 W DIVISION ST 
5850 W ROOSEVELT RD 
8225 S KEDZIE 
3411 W JACKSON 
4753 W WASHINGTON BLVD 
5700 S ASHLAND AVE 1ST FL 
6924 W NORTH AVENUE 
1001 W ROOSEVELT RD 606 
11443 S HALSTED ST 
3863 W HARRISON 
4610 S PULASKI RD 
6010 S PULASKI 
3344 W 79TH ST 
2501 W 71ST ST 
2214 S FEDERAL ST 
3430 W ROOSEVELT RD 
5242 W NORTH AVE 
518 W 103RD ST 
5738 S KENNETH AVE 
3448 W 59TH ST 
4718 S LECLAIRE AVE 
5548 S TRIPP AVE 
4924 S KEELER 
1718 S LOOMIS 
11123 S HALSTED ST 
3552 E 118TH STREET 
2434 S KILDARE 
2739 W DIVISION 
532 E 87TH ST 
2719 S MILLARD 
1951 W 19TH ST 
4444 S KEDZIE 
6287 SOUTH ARCHER AVE 
8046 S WESTERN AVE 
2656 W 71ST ST 
5923 W 63RD STREET 
1711 W 35TH STREET 
1723 W 35TH STREET 
9725 S COMMERCIAL AVE 
8940 S COTTAGE GROVE AVE 
10951 S MICHIGAN AVE 
3050 E 92ND ST 
2649 W 51ST STREET 
3473 W COLUMBUS 
6401 S PULASKI 
5160 S PULASKI RD 
3038 W 59TH STREET 
1405 N WASHTENAW AVE 
1701 W SUPERIOR 
1347 W ERIE 
2510 W CORTEZ 
1914 N SAYRE 
3528 W PIERCE 
3509 W PIERCE 
2636 N WASHTENAW AVE 
2523 N PARKSIDE 
4414 N CHRISTIANA 
5522 W NEWPORT ST 
1004 N KEDZIE AVE 
1422 N CENTRAL AVE 
2311 N KEATING 
4151 W LAWRENCE 
4848 N KEELER ST 
5018 W DRUMMOND PL 
1254 N MAPLEWOOD 
2420 W LEMOYNE AVE 1 
4906 N LAWNDALE 
2008 W SUPERIOR 
1656 N SPRINGFIELD 
4502 N CHRISTIANA AVE 
4705 S STATE 
4910 S KING 
5401 S WENTWORTH AVE 
37 W 47TH ST 
4644 S DEARBORN 
2140 W 79TH ST 
2141 WEST 79TH STREET 
1615 W CHICAGO AVENUE ST 
1615 W CHICAGO 
3021 W 53RD ST 
3737 W 51ST 
4546 W 67TH ST 
2318 S HOYNE 
5753 S MOZART AVE 
3754 W 55TH ST 
6110 S MOZART 
1919 W CULLERTON 
2653 W OGDEN 
2701 W 79TH ST 
3137 W 71ST ST 
3728 W 79TH ST 
120 N SANGAMON 
34 N SANGAMON 
4941 W CHICAGO AVE 
5412 W POTOMAC AVE 
5418 W JACKSON 
1114 N LARAMIE 
4941 W CHICAGO 
1900 W POLK 
514 E 75TH ST 
34 E 115TH STREET 
5522 S RACINE 
5365 W NORTH 
112 E 51ST STREET 
545 W 119TH STREET 
2550 E 73RD ST 
7239 S DOBSON 
645 W 127TH STREET 
2725 E 130TH STREET 
11223 S HALSTED ST 
7419 S COTTAGE GROVE AVE 
8501 S ASHLAND 
358 370 E 71ST 
4344 S WENTWORTH AVE 
1318 W 95TH STREET 
1155 W 81ST STREET 
7838 S HALSTED 
1531 W LAWRENCE 
8128 S KEDZIE 
6701 S EMERALD AVE 
2527 E 73RD STREET 
7801 S WOLCOTT 
1414 W 87TH STREET 
301 N MAYFIELD AVE 
4259 N LARAMIE 
2001 S MICHIGAN 
723 725 E 75TH STREET 
2929 S WABASH 
8130 S RACINE 
1855 W 95TH STREET 
857 E PERSHING 
939 W 87TH STREET 
8236 S KEDZIE 
5327 S MICHIGAN AVE 
1921 E 79TH STREET 
8026 S COTTAGE GROVE AVE 
1845 E 79TH STREET 
2434 W 71ST STREET 
4920 W MADISON 
518 W 103RD STREET 
520 E 79TH STREET 
4650 W MADISON 
4647 W WASHINGTON 
7510 N ASHLAND 
6014 S RACINE 
1656 N LOTUS ST 
1912 N PULASKI AVE 
3347 W CARROLL AVE 
5538 W CORTLAND AVE 
1743 N LATROBE ST 
1644 S AVERS ST 
4537 S LECLAIRE 
5255 W JACKSON 
4222 W WILCOX ST 
1626 N MASON ST 
11312 S NORMAL ST 
4119 W 16TH ST 
3421 W 12TH 
10836 S NORMAL AVE 
11515 S THROOP ST 
21 E 101ST PLACE 
815 W 74TH ST 
4410 S LAPORTE 
4754 N LEAVITT 
730 N PULASKI RD 
500 E 67TH STREET 
1020 W BRYN MAWR 
4520 N BEACON 
4300 N CALIFORNIA 
10 W 35TH ST 15TH FLOOR 
1910 W 64TH STREET 
1500 N MASON 
1754 W DEVON 
2921 W DIVISION 
4848 N WINTHROP 
5610 W LAKE 
1054 N KARLOV ST 
1728 N AUSTIN AVE 
1013 N MONITOR AVE 
1034 N KARLOV ST 
1051 N MASSASOIT AVE 
1508 W MONITOR 
935 N MENARD 
311 N WALLER 
1312 S RACINE 
2334 E 75TH ST 
8128 S KEDZIE 
8322 S PULASKI RD 
1539 S SPRINGFIELD 
1073 W MAXWELL 
8358 S STONY ISLAND AVE 
5701 W MIDWAY PARK 
6512 S HALSTED ST 
2974 N CLYBOURN AVE 
316 N PULASKI SITE 
1120 N LAMON 
1545 W MORSE 
2905 N LEAVITT 
2820 N LEAVITT 
3215 W 63RD ST 
6422 S KEDZIE 
3249 N CENTRAL AVE 
2117 N KEDVALE 
4433 N HARDING 
1543 N KOLIN 
2020 W JACKSON 
5929 W WALTON 
2256 W FOSTER 
1815 W MONROE 
2642 N FAIRFIELD 
4339 W MCLEAN 
1701 N MAJOR 
1743 N FRANCISCO 
2443 W FOSTER 
922 N RIDGEWAY 
5916 WEST SUPERIOR 
5924 W OHIO AVE 
329 N LONG AVE 
1135 S SACRAMENTO 1 
2043 W PIERCE 
208 N MENARD 
3907 W FILLMORE 
2001 W PIERCE 
1400 W AUGUSTA 
3800 N AUSTIN AVENUE 
6100 W NORTH AVENUE 
5745 W DIVISION ST 
5445 W NORTH AVENUE 
5423 W DIVERSEY AVE 
600 N LEAVITT STREET 
5654 W DIVISION ST 
4014 W CHICAGO AVE 
1120 W 69TH ST 
500 S CENTRAL 
2809 W 59TH ST 
549 E 76TH ST 
845 W 69TH STREET 
1312 W 95TH ST 
1504 N LECLAIRE 
222 E 87TH ST 
6749 S WINCHESTER 
6020 S PAULINA 
1345 N KARLOV 
4255 W DIVISION 
945 W 69TH STREET 
1631 E 71ST ST 
1548 W ADAMS 
1 N OGDEN 
8316 S ELLIS AVE 
1134 W AINSLIE 
5120 N BROADWAY AVE 
1112 W FOSTER 
7350 S JEFFERY 
1110 W BELMONT 
919 N LAVERGNE 
5900 W IOWA 
6921 S STONY ISLAND 
532 W 95TH ST 
4909 W DIVISION 
6456 S EVANS 
10 S KEDZIE 
7 N HOMAN 
2424 W TOUHY 
7600 S PARNELL 
3500 W FULLERTON 
3250 W ADAMS 
1834 N LAWNDALE 
3449 W ARTHINGTON 
2700 S WESTERN AVE 
3039 E 91ST STREET 
6330 S STONY ISLAND 
3763 S WABASH AVE 
3858 S. Cottage Grove 
7 E. 119th St. 
4314 S. Cottage Grove 
5954 S Albany 
12803 S Halsted 
11439 S Michigan Ave. 
7146 S Ashland Ave. 
7222 S. Exchange 
4301 S. Wabash 
11410 S. Edbrooke 
10530 S. Oglesby 
7939 S. Western 
11025 S Halsted Ave. 
1300 E 75th St. 
3401 W. Ainslie 
5121 N. Kimball 
50 W. 71st St 
1512 S. Pulaski 
1912 W 103rd St 
7500 S Pulaski Rd. 
710 W 65th Building Z 
1900 W. Van Buren 
10001 S. Woodlawn 
1145 W. Wilson Ave 
2929 W. 19th St. 
3701 W. Ogden 
2020 W. Roosevlet Rd 
3001 W. 59th St. 
5332 S. Western 
1449 S. Keeler 
2414 S. Albany 
4800 S. Paulina 
941 E. 132nd St. 
4301 S Cottage Grove 
3901 S. State 
5467 S University Ave 
2629 S Lawndale 
5725 W Chicago Ave 
1248 W 69th St 
3356 S. Ashland 
1400 W Garfield Blvd 
"3007 W Diversey, Chicago "
6969 N. Ravenswood 
1814 S. Paulina 
4843 W North Ave 
4235 S Kedzie Ave 
1636 N Kimball Ave 
7428 N Rogers Ave 
3711 W 55th St 
7012 W North Ave 
744 N. Monticello 
6921 N. Ridge 
1653 W. 43rd St 
3250 W Irving Park Rd 
27 Washington Oak Park IL 60302
1633 N. Hamlin 
1705 E 87th St 
1 E 113th St 
630 E. 131st St. 
7007 S. Loomis 
4707 W. Marquette 
7650 S. Wolcott Ave 
25 W. 47th St. 
3151 W. Walnut 
3033  W. Arthington 
"7050 S. May, Chicago "
7736 S. Burnham 
12607 S Union 
932 N. Central 
5356 S. King Dr 
1234 N. Monticello 
2345 S. Millard 
5516 S. Mapplewood Ave 
2908 W. Washington Blvd. 
2745 W. Roosevelt 
2021 N. Point St 
2450 W. Rice 
2300 W. 64th St. 
30 East 61st Street 
1624 W. 19th Street 
2510 S Kildare Ave 
32 East 115th Street 
5024 S Wolcott Ave 
3014 W. 39th Place 
7257 S. State 
139 S Parkside Ave 
2306 West Maypole 
2651 West Washington 
535 East 35th Street 
6311 South Calumet 
3615 West 16th 
3400 W 65th Pl. 
4950 S. LaPorte 
243 North Parkside 
1865 West Montvale 
2332 S Western Ave. 
6145 South Ingleside 
4214 S. St. Lawrence 
5300 S. Hermitage 
2010 N Central Park 
1631 W. Jonquil Terrace 
3740 W. 31st St. 
4257 W. Adams 
5120 N. Winthrop 
4436 S. Union 
8524 S. Green 
7141 S. Morgan St. 
11411 S. Eggleston 
4652 S. Bishop 
1018 N. Laramie 
1326 S. Avers 
2131 W. Monroe 
11710 S. Morgan 
644 W. 71st Street 
955 W. Garfield 
240 W. 104th St. 
3849 W. 69th Place 
1119 N. Cleveland 
1420 S. Albany 
7414 North Wolcott 
1746 S. Miller 
6450 S. Lowe 
10414 S. State 
2714 W. Augusta Blvd. 
138 W. 109th St 
3500 W. Douglas Blvd 
3221 N. Sacramento 
2620 S Lawndale Ave 
2103 N. Lamon Av 
7433 S. Dorchester 
4216 W. 19th St 
512 S. Lavergne 
249 E. 37th St 
3527 S. Wallace 
2712 S Sawyer Ave. 
4846 N. Sheridan 
1419 E. 89th St. 
7060 S. Washtenaw 
4820 W. Walton 
4728 N. Wolcott Av 
3651 W. Schubert Ave 
8407 S. Kerfoot 
431 N.Troy 
55 W. Cermak 
4837 W. Erie St. 
1707 W. Morse 
6006 S Peoria St 
2121 N Keeler Ave. 
6940 S. Merrill 
6550 S. Seeley 
1444 W. Augusta Blvd. 
4026 W. 59th Street 
1616 S. Avers 
1241 W. 19th Street 
1040 N. Keeler Avenue 
2301 W. 21st Street 
1420 W. 17th Street 
834 E. 50th Street 
1010 E. 72nd Street 
4225 S. Lake Park Ave. 
7831 S. Prairie Ave. 
8716 S. Wallace Street 
646 N Lawndale 
5534 S Saint Louis Ave 
2850 W. 24 th Blvd 
4600 S Hermitage Ave. 
6020 S. Langley 
245 W 57th St 
4250 S Rockwell St. 
11725 S. Perry Ave 
214 N. Lavergne 
7424 S. Morgan St. 
4525 N. Kenmore 
4423 N. Magnolia 
3444 W. Wabansia 
7350 S. Evans 
3625 S Hoyne 
8914 S Buffalo Ave. 
410 N. Monticello 
1900 W. 23rd St 
2710 S. Dearborn 
6657 S Kimbark Ave 
44511 S. Evans 
1839 N. Richmond 
1434 N. Parkside 
2728 S. Kostner Ave. 
4025 S Drexel Blvd. 
124 E. 113 St. 
854 E 79th St 
338 E 103rd St 
228 E 61st St 
8128 S. King Dr. 
3415 W. 13th Pl. 
3222 W. Division 
4800 S Lake Park Ave 
975 E. 132nd St. 
7946 S Ashland Ave 
844 W. 32nd St. 
7453 S. Vincennes 
1139 W. 79th St. 
1501 N. Harding 
6535 S. Kedzie 
3418 W 79th St 
3460 W. 79th St. 
3430 W. Roosevelt Rd 
5242 W. North Ave 
7601 S. Phillips 
461 E. 111th St. 
3012-16 E. 92nd St. 
2141 S. Tan Court 
2507 N. Greenview 
3255 W. Altgeld 
7059 N. Greenview 
4701 N. Winthrop 
1738 W. Marquette St. 
10612 S. Wentworth 
8601 S. State St 
234 E 114th St 
5701 W Division St 
5850 W. Roosevelt Rd. 
8225 S Kedzie 
3411 W Jackson 
4753 W. Washington Blvd 
5700 S Ashland Ave  1st Fl 
6924 W. North Avenue 
1001 W Roosevelt Rd 
11443 S Halsted St 
3863 W. Harrison 
4610 S Pulaski Rd 
6010 S. Pulaski 
3344 W 79th St 
2501 W 71st St 
2214 S Federal St 
3430 W Roosevelt Rd 
5242 W North Ave 
518 W 103rd St. 
1718 S Loomis 
11123 S Halsted St 
3552 E 118th St. 
2434 S. Kildare 
2739 W Division 
532 E 87th St 
1951 W. 19th St. 
4444 S. Kedzie 
6287 South Archer Ave 
8046 S Western Ave 
2656 W. 71st St. 
5923 W. 63rd Street 
1711 W. 35th Street 
1723 W. 35th Street 
9725 S Commercial Ave 
8940 S Cottage Grove Ave 
10951 S Michigan Ave 
3050 E. 92nd St. 
2649 W 51st St. 
3473 W Columbus 
6401 S Pulaski Rd. 
5160 S Pulaski Rd. 
3038 W. 59th St. 
1405 N Washtenaw Ave 
1701 W. Superior 
1347 W. Erie 
4910 S. King 
37 W. 47th St. 
4644 S. Dearborn 
2140 W. 79th St. 
2141 W. 79th St. 
1919 W. Cullerton 
2653 W. Ogden 
2701 W 79th St. 
3137 W 71st St. 
3728 W 79th St. 
120 N Sangamon 
34 N. Sangamon 
4941 W. Chicago 
1900 W Polk 
514 E. 75th St. 
34 E. 115th St. 
5522 S Racine 
5365 W Noth 
112 E 51ST St. 
545 W 119TH St. 
2550 E. 73rd St. 
7239 S. Dobson 
645 W 127TH St. 
2725 E 130th St. 
11223 S. Halsted St. 
7419 S. Cottage Grove Ave. 
8501 S Ashland 
358-370 E 71st. 
4344 S. Wentworth Ave. 
1318 W 95TH St. 
1155 W. 81st St. 
7838 S Halsted 
1531 W Lawrence 
6701 S. Emerald Ave. 
2527 E 73RD St. 
7801 S Wolcott 
1414 W 87TH St. 
301 N. Mayfield Ave. 
4259 N Laramie 
2001 S Michigan 
723-725 E 75TH St. 
2929 S. Wabash 
8130 S Racine 
857 E Pershing 
939 W 87TH St. 
8236 S Kedzie 
5327 S Michigan Ave. 
1921 E. 79th St. 
8026 S Cottage Grove Ave. 
1845 E 79TH St. 
2434 W 71ST St. 
4920 W Madison 
518 W 103rd St. 
520 E 79TH St. 
4650 W. Madison 
4647 W. Washington 
7510 N. Ashland 
4300 N. California 
10 W 35th St 15th Floor 
1910 W. 64th Street 
1500 N. Mason 
1754 W. Devon 
2921 W. Division 
4848 N. Winthrop 
5610 W. Lake 
1312 S. Racine 
8128 S Kedzie 
8322 S Pulaski Rd. 
1539 S. Springfield 
1073 W. Maxwell 
 5701 W. Midway Park 
6512 S. Halsted 
2974 N. Clybourn 
316 N. Pulaski 
1120 N. Lamon 
1545 W. Morse 
2905 N. Leavitt 
2820 N. Leavitt 
6423 S. Woodlawn 
3215 W. 63rd St. 
6422 S. Kedzie 
3249 N Central Ave. 
2001 W. Pierce 
1400 W. Augusta 
3800 N. Austin Avenue 
6100 W. North Avenue 
5745 W Division St. 
5445 W. North Ave. 
5423 W Diversey Ave. 
600 N. Leavitt St. 
5654 W. Division St. 
4014 W. Chicago Ave. 
1120 W 69th St. 
500 S. CENTRAL 
2809 W 59th St. 
549 E 76th St. 
845 W. 69th St. 
1345 N. KARLOV 
4255 W. Division 
945 W. 69th St. 
1631 E. 71st St. 
1548 W Adams 
8316 S. Ellis Ave. 
1134 W. Ainslie 
5120 N. Broadway Ave. 
1112 W. Foster 
7350 S. Jeffery 
1110 W. Belmont 
919 N. Lavergne 
5900 W. Iowa 
6921 S. Stony Island 
532 W 95th St. 
4909 W. Division 
6456 S. Evans 
10 S. Kedzie 
7 N. Homan 
2424 W. Touhy 
7600 S. Parnell 
3500 W. Fullerton 
3250 W. Adams 
1834 N. Lawndale 
3449 W. Arthington 
2700 S. Western Ave. 
3039 E. 91st St. 
6330 S. Stony Island 
3763 S. Wabash Ave. 
3030 N. Kedzie 
10810 Ave. H 
2851 N. Seminary 
2851 N. Seminary 
3401 W. Ainslie 
